Description,TotalSalesDollars,AvgProfitMargin
Bacio Divino 12 Pazzo,45585.27000000017,33.43553740056858
Backbone Blended Bourbon,20896.170000000046,7.004202205476267
Backhouse Chard,12736.38999999979,34.47656675086014
Backhouse Pnt Nr,18226.399999999874,39.62373260764579
Badenhorst Secateurs Chen Bl,6785.2799999999625,32.842565082059636
Badenhorst Secateurs Red,4045.169999999986,16.494980433454927
Bailey's 50mL 4 Pack,47482.730000000294,35.307931957577345
Bailey's Espresso Creme,115722.08000000316,20.43558152428892
Baileys Chocolate Cherry,102789.77000000262,40.203903559665264
Baileys Espresso Creme,10360.349999999837,49.662704445312386
Baileys Irish Cream,4150122.069999566,27.78408032993674
Baileys Irish Cream Mini's 4,245204.1700000052,32.88153296903654
Baileys Irish Cream w/4 Glss,241001.4400000003,23.012078268080153
Baileys Pumpkin Spice,91270.84000000027,25.460566492302203
Baileys Salted Caramel,231267.0800000007,31.259477137861012
Baileys Vanilla Cinnamon,68132.62999999967,39.26857072741787
Baja Luna Black Raspberry,88925.01000000363,28.4299771234248
Baja Rosa Strawberry Liqueur,44336.04000000024,28.573323192599297
Bak's Krupnik Honey Liqueur,704.5300000000003,36.67267540062172
Bakers Bourbon,48827.79000000002,41.39435759840872
Bakon Vodka,2049.1800000000003,43.77751100440179
Balcones Baby Blue Corn Whis,275.94,22.483148510545767
Balcones TX Whisky Single Ba,389.94,23.08047391906447
Ballantines,112041.27000000354,36.264913812563734
Ballatore Gran Spumante,92932.26000000212,31.4116755580903
Balletto 15 Rose Pnt Nr RRV,9956.13999999994,15.818278971568791
Balletto Vyds Pnt Gris,30694.400000000503,58.171588302752944
Balvenie 12 Yr Doublewood S,456461.77999997407,21.038324391579298
Balvenie 12 Yr Single Barrel,16237.819999999967,42.08779257314087
Balvenie 14 Yr Caribean Cask,299856.3699999918,33.18510458857198
Balvenie 15 Yr Sherry Cask,85631.96000000053,22.324725488007715
Balvenie 15 Yr Single Malt,899.9000000000001,57.141904656072896
Balvenie 17 Yr Doublewood,94993.34000000061,24.94459085236965
Balvenie Portwood 21 Yr Sin,78421.39000000007,14.320608191209153
Banfi Brunello Montalcino,111974.13000000131,56.5960458902431
Banfi Centine Bianco Toscana,4649.829999999974,39.38423555269729
Banfi Centine Mntcln Tscna,131280.55000000237,48.78252719081446
Banfi Centine Rose Toscana,14138.97999999983,24.951092653076017
Banfi Chianti Clsc RSV,219699.0899999986,39.370964167398185
Banfi Chianti Clsc Tuscany,32726.35000000049,36.2686031286727
Banfi Chianti Superiore,13516.99999999984,45.806022046311334
Banfi Grappa Castello,1984.4800000000002,35.068128678545534
Banfi Pnt Grigio Rime,7485.7799999999315,35.14102738792693
Banfi Pnt Grigio San Angelo,156530.98000000324,40.812457700067924
Banfi Poggio All'Oro Br Mont,3755.7500000000005,55.343140517872605
Banfi Poggio Alle Mura Montl,9308.599999999988,28.801538362374473
Banfi Poggio Alle Mura Rsva,1876.8200000000002,72.32339808825566
Banfi Principessa Gavia Gav,62798.37999999977,36.57925570691468
Banfi Rosa Regale,98217.25999999802,34.119576068004164
Banfi Rosso di Montalcino,47286.62000000006,36.12821132066534
Banfi Sangiovese CollePino,25937.940000000475,35.29478439691185
Banfi Summus Tuscany Red,2902.5199999999986,83.68176618938026
Banknote Counterfeit,579.71,38.46578461644615
Banshee 12 Marine Layer Pnt,1221.74,39.67292549969716
Banshee Cab Svgn Napa Vly,6997.939999999985,60.37548192753859
Banshee Chard,670.6400000000001,82.15137778838124
Banshee Mordecai Proprietary,4977.509999999988,30.7826604065083
Banshee Pnt Nr Sonoma Cnty,43594.19000000011,39.98700285519709
Banshee Rose 14 Pnt Nr Sonom,203.88,34.66745144202473
Baracchi O'Lillo,18596.489999999936,83.66627250626321
Barbarossa Spiced Rum,945.1400000000003,98.22460164631696
Barbera d'Alba Alessandria,5085.529999999978,45.47706925335191
Barboursville Rsv Cab Franc,143.94,33.76406836181742
Barco Negro Douro,43297.81000000024,44.66814834283796
Barco de Piedra Temp Red,407.76,35.49146556798116
Barcraft Watermelon Fresca V,6294.749999999955,84.72504865165405
Barefoot Bubbly Berry Fusion,109.88999999999999,33.33333333333332
Barefoot Bubbly Brut Cuvee,53196.750000000124,30.691066653508
Barefoot Bubbly Brut Cve,257728.91000000373,33.94912507099134
Barefoot Bubbly Moscato,100847.38999999974,27.979633384661984
Barefoot Bubbly Peach Fusion,26823.150000000423,33.15102812309626
Barefoot Bubbly Pink Moscato,203011.37000000538,33.55527943670483
Barefoot Bubbly Prosecco,31863.170000000347,33.84813877589784
Barefoot Bubbly Red Moscato,16563.419999999765,31.12587859270512
Barefoot Bubbly Tropical Fus,459.5400000000001,16.16181398790095
Barefoot Cab Svgn Cal,129869.29000000558,41.70312445528218
Barefoot Cellars Cab Svgn,2329.91,27.804078269117642
Barefoot Cellars Malbec,6333.42999999997,23.204301424394625
Barefoot Cellars Moscato,1979.4500000000007,29.782010154335797
Barefoot Cellars Pink Moscat,178993.11000000968,32.53990777512192
Barefoot Cellars Pnt Nr,81989.65000000181,36.84310603121075
Barefoot Cellars Red Moscato,55120.37000000163,25.192146681659466
Barefoot Cellars Rich Red,298.74000000000007,12.365267456651283
Barefoot Cellars Rosa Red,406.5800000000002,76.0932657779527
Barefoot Cellars Rsl,106737.62000000186,31.392749924299082
Barefoot Cellars Sweet Red,1495.7700000000007,24.71364271376875
Barefoot Cellars Winter Red,6105.899999999978,32.65415417874492
Barefoot Chard Cal,293247.0899999992,40.15813755884236
Barefoot Crisp White Spritz,271.65999999999997,4.586615622469256
Barefoot Merlot Cal,170021.7800000071,37.00490547356882
Barefoot Moscato Cal,313410.1499999974,42.351323926066854
Barefoot Perfectly Pink,1145.570000000001,30.181481707796188
Barefoot Pnt Grigio Cal,400105.5399999894,37.38962997648907
Barefoot Premium X-Dry,150188.0700000015,30.4813424927833
Barefoot Refresh Crisp Red,546.0800000000003,45.88704951655438
Barefoot Refresh Crisp White,36234.32000000046,29.02877713725592
Barefoot Refresh Summer Red,39872.3600000001,28.390372224152866
Barefoot Refresh Summer Whit,18936.300000000097,22.573311576179616
Barefoot Refresh Sweet White,22467.580000000118,32.87999864693922
Barefoot Sparklng Pnt Grigio,31828.140000000538,32.08745468632578
Barefoot Summer Red Spritzer,367.5400000000001,16.25401316863474
Barefoot Svgn Bl Cal,43200.18000000009,30.632132161679408
Barefoot Sweet Red,43166.7900000015,42.10841250878414
Barefoot Syrah Cal,7928.179999999959,36.15411490900384
Barefoot Wh Znfdl Cal,47782.64000000135,33.42076321639572
Barefoot Znfdl Cal,613.1800000000001,22.83855068444599
Barenjager Honey & Bourbon,9154.679999999955,63.66142781615506
Barenjager Honey Liqueur,70677.22999999911,56.12882953564565
Bargetto Chaucer's Hney Mead,26447.5800000003,31.681461971190416
Barkan Clsc Cab Svgn,9121.479999999932,34.265930528817236
Barkan Clsc Chard,1189.1500000000005,33.03115670857338
Barkan Clsc Merlot,6015.699999999966,31.172099672523167
Baroca White Rum,33418.21000000009,20.686954806975205
Baron K Kabinett,911.5200000000003,52.7777777777778
Baron La Rose Bordeaux Blanc,1988.1100000000015,80.15703356454121
Baron de Seillac Brut Rose,311.76,31.023864511162436
Barone Fini Pnt Gr Valdadige,59976.98999999982,33.24513284177829
Barr Hill Gin,175066.0599999993,19.06786556038173
Barr Hill Vodka,13729.419999999958,1.9555086813569718
Barra Petite Sirah,160.92999999999998,33.31883427577206
Barrique Chard,1036.3899999999999,10.033867559509432
Barrow's Intense Ginger,10035.499999999967,45.04628577465448
Barsol Primero Quebranta Pso,1457.3200000000004,27.11552713199573
Bartenura Asti Spumante,2631.149999999997,37.89407673450766
Bartenura Moscato,63850.36000000002,32.52044311104931
Bartenura Ovidia Est Chianti,2056.5300000000007,52.00070020860383
Barterhouse Bourbon,17622.649999999987,39.6903984361035
Barton Gin,6347.219999999963,25.688726718153372
Barton Light Rum,15265.830000000036,26.637726216000324
Barton Long Island Iced Tea,18125.069999999872,22.927525245419286
Barton Vodka,80895.93000000049,30.280348536897677
Basil Hayden Bourbon,494732.9799999621,26.616889377370534
Basilica Amaretto,47.45,85.07903055848261
Basilica Sambuca,7490.899999999935,65.75885407627892
Bastille 1789 French Whiskey,23504.12000000022,16.203244367371155
Batavia Arrack Rum,31.99,28.071272272585173
Battle Axe Malbec Mendoza,20377.08000000004,41.40377325897553
Bauchant Orange Liqueur,34802.590000000564,20.92890213056105
Bauers Obstler Echt,49726.74999999999,22.876922380811028
Be. Bright Pnt Grigio,1042.260000000001,74.43056435054595
Beat 3 Reserve,11236.57999999995,17.430659506717898
Beat 3 Single Malt Whiskey,36.99,23.384698567180322
Beat 3 White Kosher Whiskey,2426.1699999999973,15.958898181083656
BeatBox Blue Razzberry Rtd,15872.059999999903,12.570895019297602
Beaucanon Merlot Napa,80.97,54.64987032234161
Beaulieu Cab Svgn Napa,46244.15000000019,36.9340338183318
Beaulieu Cab Svgn Rutherford,54922.979999999785,19.915652792327997
Beaulieu Cstl Clr Slct Chard,174.75,4.618025751072957
Beaulieu Tapestry 05 Rsv,13565.759999999973,4.265665911824887
Beaux Freres Pnt Nr Will Vly,6898.849999999988,79.26784898932428
Beaux Freres Vyds Pnt Nr,5669.369999999994,93.7347535969605
Becker Family Pnt Bl,395.7800000000001,64.70766587498106
Beefeater,1369169.3799998472,17.963415647860145
Beefeater 24,11206.249999999953,54.38237881147818
Beefeater Gin,142803.54000000408,20.12197258810323
Belaire Sparkling Rose,53708.02999999998,29.39312799222028
Belcreme de Lys Chard,51742.870000000104,35.2940414785651
Belguardo Serrata Toscana,2957.0399999999963,90.86924762600437
Bell'Agio Chianti Flask,68464.06000000026,34.48708709357939
Bella Bolla Moscato,187.25,8.411214953271028
Bella Bolla Pink Moscato,456.8900000000002,50.31407997548646
Bella Bolla Red Moscato,89.88,33.778371161548726
Bella Bolle Fusione Red,98.89,27.79856406107796
Bella Italia Pnt Grigio Ter,455.52,41.93888303477344
Bella Sera Moscato,11500.229999999932,31.842421682398466
Bella Sera Pinot Grigio Del,231821.4899999989,39.0034116336653
Bella Sera Pinot Noir Delle,24624.280000000203,36.70767226493592
Bella Sera Pnt Grigio Del,46163.370000000126,27.7196617144727
Bella Sera Pnt Nr Venezie,155.76,30.97072419106317
Bellafina Prosecco,1686.4700000000005,47.07169413034327
Belle Ambiance Chard,352.66000000000014,18.561787557420782
Belle Ambiance Pnt Grigio,19175.51999999999,37.933365040426615
Belle Glos Alturas Pnt Nr,25995.220000000092,30.306417872209064
Belle Glos Clark & Telephone,24740.46000000007,27.76815790813926
Belle Glos Dairyman Vyd PN,17526.769999999975,39.7624890381969
Belvedere Cytrus Vodka,35992.69000000025,29.828584637603
Belvedere Mango Passion,23559.81000000016,46.89244098318306
Belvedere Pink Grapefruit,24724.350000000257,32.86933731321614
Belvedere Polish Vodka,536414.8199999633,19.135798671628248
Belvedere UF Intense Vodka,58138.659999999705,21.951692729071983
Belvedere Vodka,722495.8399999598,22.27033154063136
Belvedere Wild Berry,30166.96000000042,34.943792811739605
Ben Marco Cab Svgn,4284.529999999984,38.412848083686896
Ben Marco Malbec,8271.759999999957,38.938387960965656
BenRiach 1994,12919.319999999992,43.10815120300447
Bench Pnt Nr,1363.38,25.06271178981649
Benchmark Egg Nog,6931.979999999976,29.590679719214176
Benchmark Old #8 Bourbon,139130.56000000538,24.727385557856554
Benedictine Liqueur Dom,52909.19999999978,27.52791575000154
Beniotome Sesame Shochu,4768.4099999999835,99.5342262934605
Benromach 10Yr Single Malt,16349.07999999995,38.70731564100224
Bentley's Vodka,520763.54999996244,22.895312085488133
Benton Lane Pnt Gris Willamt,3853.5899999999997,21.41286374548323
Benton Lane Pnt Nr Ore,40960.37999999999,38.84744709876375
Benvolio Pnt Grigio Friuli,4306.049999999994,89.34708143193876
Benvolio Toscana Rosso,649.5,35.11316397228638
Benziger Cab Svgn Sonoma,62984.80000000012,38.529422971891954
Benziger Chard,49876.53000000024,34.36752717159805
Benziger Merlot,11044.969999999897,32.85667593483672
Benziger Pnt Nr Sonoma,2158.9200000000005,34.21710855427717
Benziger Svgn Bl N Cst,23244.86000000025,33.731414170703296
Beran Znfdl Sonoma Cty,2519.159999999998,21.952555613775974
Berentzen Apple Liqueur,9077.409999999958,81.50639885165474
Berentzen Bushel & Barrel,1333.5800000000013,84.82036799317765
Beringer Cab Svgn Napa Vly,27082.260000000148,43.60293417166833
Beringer Cab Svgn Pvt RSV Np,15448.969999999996,8.66575571057485
Beringer Chard Napa Vly,25874.830000000155,25.933503717706017
Beringer Chard Private RSV,33967.63000000017,35.248647020708056
Beringer Classic Cab Svgn,117394.39000000383,41.76420041131019
Beringer Classic Chard,252971.04999999912,38.20567137921613
Beringer Classic Chenin Blan,28280.32000000021,43.99221790984044
Beringer Classic Merlot,100059.17000000605,35.967687919062854
Beringer Classic Moscato,32194.25000000074,20.841179113255283
Beringer Classic Pink Moscat,57972.45999999983,39.714512718625244
Beringer Classic Pnt Grigio,272994.48000000324,38.97219200162749
Beringer Classic Red Moscato,47359.62000000031,29.09245204674763
Beringer Classic Svgn Bl,10523.499999999864,41.009740105477384
Beringer Classic Wh Merlot,130390.41000000548,39.84467737070952
Beringer Classic Wh Zin Mosc,22619.690000000137,45.77741781607136
Beringer Classic Wh Zin Spkl,6043.039999999962,30.586095739892034
Beringer Classic Wh Znfdl,567350.1299999772,37.470602767136654
Beringer Fndr Est Pnt Grigio,11221.269999999859,45.31456778065153
Beringer Fndrs Est Cab Svgn,139867.45000000147,40.47512307131565
Beringer Fndrs Est Chard,85733.15000000018,43.197123129249775
Beringer Fndrs Est Merlot,73963.71000000063,44.36809124791643
Beringer Fndrs Est Pnt Nr,17843.839999999876,43.201239195150485
Beringer Fndrs Est Svgn Bl,7779.649999999936,48.73818230897233
Beringer KVR Cab Svgn,7898.419999999984,29.772283570638052
Beringer Knights Vly Cab Svg,137281.11000000147,31.624503910261875
Beringer Luminus Chard,9945.249999999973,27.14190191297333
Beringer Wh Znfdl/Chard LVS,13041.319999999834,37.304505985589664
Berkshire Mtn Ethereal Gin,1832.4100000000003,86.36113096959741
Bertani Amarone 04,5984.369999999993,92.64133066638593
Bertani Amarone 1993,2039.88,83.33284310841815
Bertani Amarone Valpolicell,8799.119999999994,56.54906399730879
Bertani Due Uve White Venet,12869.289999999937,28.518589603621948
Bertani Secco 11 Orig V Ed,1524.3900000000003,87.64620602339296
Bertani Villa Arvedi Amarone,5998.139999999997,46.80530904975522
Bex Rsl Mosel,5667.109999999963,47.5161060928759
Beyond Svgn Bl,195.45000000000002,40.90560245587107
Bib & Tucker Bourbon,56269.949999999895,10.52997203658417
Big Claw White,194.85,35.026943802925324
Big House Birdman Pnt Grigio,8567.639999999916,27.48960040337758
Big House Cardinal Bst Znfdl,30023.2800000009,34.34811253134462
Big House Red,38430.030000000486,31.747021795195597
Big House Red Cal,45799.95000000018,35.93984272908664
Big House White,6171.209999999951,49.061669660202654
Big Peat Scotch,8139.629999999982,47.771090332115726
Bigi Orvieto Amabile,21718.659999999993,37.25096299679628
Bigi Orvieto Clsc Vendemmia,419.65000000000003,32.31502442511617
Bila-Haut Cotes Roussillon,20823.950000000048,21.36866444646703
Billecart-Salmon Brut Rose,31045.8200000001,17.751053120839124
Billecart-Salmon Brut Rsv,27541.73000000011,23.89759103730982
Billette Bousquet Prov Rose,1067.1100000000001,22.76709992409406
Binyamina Cab Svgn,2280.319999999999,4.266944990176768
Binyamina Chard,1673.6700000000008,15.75459917426977
Biokult Gruner Veltliner,279.80000000000007,18.341672623302383
Bird Dog Apple Whiskey,51426.30999999993,26.83219931587556
Bird Dog Blackberry Whiskey,74248.82000000072,21.711617773860084
Bird Dog Bourbon,28413.30000000056,66.1127007422587
Bird Dog Chocolate Whiskey,8970.269999999942,48.15719036327747
Bird Dog Hot Cinnamon Whisky,152.91,24.249558563861097
Bird Dog Kentucky Whiskey,10834.559999999534,4.270777954984563
Bird Dog Maple Whiskey,1865.4600000000007,31.443182914669887
Bird Dog Peach Whiskey,47354.41000000007,18.824265786439568
Bird Dog Strawberry Whiskey,16374.599999999306,5.5547005728344985
Bisol Crede Prosseco Super V,263.88,34.60663938153706
Bitch Grenache Aragon,15738.749999999836,32.716702406480216
Bitch Vodka,945.5700000000002,39.35086773057522
Black & White Scotch,3481.7099999999914,17.75880242754261
Black Box Cab Svgn,485370.3999999504,39.877270174791114
Black Box Chard,479228.9299999556,38.223045601534466
Black Box Malbec,203177.0499999935,38.7278976636374
Black Box Merlot,27371.68000000069,37.533574848166225
Black Box Merlot Cal,281227.3799999865,43.37692866178073
Black Box Moscato B/B,134.91,70.76569564895115
Black Box Pnt Grigio,379803.53999997454,36.98363328884358
Black Box Pnt Nr,236148.19999998907,21.595958900809766
Black Box Rsl,43544.35000000012,39.61209663251374
Black Box Shiraz Cntrl Coast,100643.870000005,31.905927305859684
Black Box Svgn Bl,165918.03999999937,36.08796246628773
Black Button Citrus Gin,9032.829999999967,73.71366448831643
Black Ink Red Wine,15844.429999999802,29.56729904452145
Black Opal Cashmore Cab Svgn,15056.519999999759,42.126998801846874
Black Opal Cashmore Chard,17275.76999999985,41.31769524600036
Black Opal Cshmre Cab/Merlot,15193.789999999794,54.889201443483785
Black Pearl Oro,8298.959999999952,21.0937274068071
Black Stallion Cab Svgn Napa,54276.04000000001,37.16450205283968
Black Stallion Carnrs Pnt Nr,24174.990000000103,29.488616127659633
Black Stallion Chard Napa Vy,2670.3299999999967,9.579714866701776
